request_url,response_url,address_found
https://www.dexknows.com/ballston-spa-ny/bp/stewarts-shops-469340397,https://www.dexknows.com/nationwide/bp/stewarts-shops-469340397,no
https://www.dexknows.com/albany-ny/bp/stewarts-shops-15851211,https://www.dexknows.com/nationwide/bp/stewarts-shops-15851211,no
https://www.dexknows.com/peru-ny/bp/stewarts-shops-476025498,https://www.dexknows.com/nationwide/bp/stewarts-shops-476025498,no
https://www.dexknows.com/newburgh-ny/bp/stewarts-shops-559978512,https://www.dexknows.com/nationwide/bp/stewarts-shops-559978512,no
https://www.dexknows.com/sherburne-ny/bp/stewarts-shops-10828105,https://www.dexknows.com/nationwide/bp/stewarts-shops-10828105,no
https://www.dexknows.com/middletown-ny/bp/stewarts-shops-4739548,https://www.dexknows.com/nationwide/bp/stewarts-shops-4739548,no
https://www.dexknows.com/chatham-ny/bp/stewarts-shops-466518488,https://www.dexknows.com/nationwide/bp/stewarts-shops-466518488,no
https://www.dexknows.com/waterford-ny/bp/stewarts-shops-9448508,https://www.dexknows.com/nationwide/bp/stewarts-shops-9448508,no
https://www.dexknows.com/poultney-vt/bp/stewarts-shops-470961870,https://www.dexknows.com/nationwide/bp/stewarts-shops-470961870,no
https://www.dexknows.com/clifton-park-ny/bp/stewarts-shops-504943849,https://www.dexknows.com/nationwide/bp/stewarts-shops-504943849,no
https://www.dexknows.com/winthrop-ny/bp/stewarts-shops-504055658,https://www.dexknows.com/nationwide/bp/stewarts-shops-504055658,no
https://www.dexknows.com/corinth-ny/bp/stewarts-shops-1989979,https://www.dexknows.com/nationwide/bp/stewarts-shops-1989979,no
https://www.dexknows.com/valatie-ny/bp/stewarts-shops-475995579,https://www.dexknows.com/nationwide/bp/stewarts-shops-475995579,no
https://www.dexknows.com/watertown-ny/bp/stewarts-shops-459617712,https://www.dexknows.com/nationwide/bp/stewarts-shops-459617712,no
https://www.dexknows.com/great-bend-ny/bp/stewarts-shops-467718293,https://www.dexknows.com/nationwide/bp/stewarts-shops-467718293,no
https://www.dexknows.com/queensbury-ny/bp/stewarts-shops-467738832,https://www.dexknows.com/nationwide/bp/stewarts-shops-467738832,no
https://www.dexknows.com/tupper-lake-ny/bp/stewarts-shops-13373980,https://www.dexknows.com/nationwide/bp/stewarts-shops-13373980,no
https://www.dexknows.com/whitehall-ny/bp/stewarts-shops-16961956,https://www.dexknows.com/nationwide/bp/stewarts-shops-16961956,no
https://www.dexknows.com/rutland-vt/bp/stewarts-shops-2383854,https://www.dexknows.com/nationwide/bp/stewarts-shops-2383854,no
https://www.dexknows.com/kerhonkson-ny/bp/stewarts-shops-461643923,https://www.dexknows.com/nationwide/bp/stewarts-shops-461643923,no
https://www.dexknows.com/tannersville-ny/bp/stewarts-shops-545174480,https://www.dexknows.com/nationwide/bp/stewarts-shops-545174480,no
https://www.dexknows.com/middleville-ny/bp/stewarts-shops-505091226,https://www.dexknows.com/nationwide/bp/stewarts-shops-505091226,no
https://www.dexknows.com/wurtsboro-ny/bp/stewarts-shops-3611362,https://www.dexknows.com/nationwide/bp/stewarts-shops-3611362,no
https://www.dexknows.com/schaghticoke-ny/bp/stewarts-shops-7211192,https://www.dexknows.com/nationwide/bp/stewarts-shops-7211192,no
https://www.dexknows.com/queensbury-ny/bp/stewarts-shops-8669983,https://www.dexknows.com/nationwide/bp/stewarts-shops-8669983,no
https://www.dexknows.com/cobleskill-ny/bp/stewarts-shops-503969320,https://www.dexknows.com/nationwide/bp/stewarts-shops-503969320,no
https://www.dexknows.com/mechanicville-ny/bp/stewarts-shops-458115623,https://www.dexknows.com/nationwide/bp/stewarts-shops-458115623,no
https://www.dexknows.com/hopewell-junction-ny/bp/stewarts-shops-473787871,https://www.dexknows.com/nationwide/bp/stewarts-shops-473787871,no
https://www.dexknows.com/washingtonville-ny/bp/stewarts-shops-16457690,https://www.dexknows.com/nationwide/bp/stewarts-shops-16457690,no
https://www.dexknows.com/ogdensburg-ny/bp/stewarts-shops-476013097,https://www.dexknows.com/nationwide/bp/stewarts-shops-476013097,no
