request_url,response_url,address_found
https://www.yellowpages.com/houston-tx/mip/securitynational-mortgage-company-558979299,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-558979299,no
https://www.yellowpages.com/jersey-village-tx/mip/securitynational-mortgage-company-483315841,https://www.yellowpages.com/nationwide/mip/laudy-karam-yazbek-securitynational-mortgage-company-loan-officer-483315841,no
https://www.yellowpages.com/katy-tx/mip/securitynational-mortgage-company-561683389,https://www.yellowpages.com/nationwide/mip/hernan-valladares-securitynational-mortgage-company-loan-officer-561683389,no
https://www.yellowpages.com/orem-ut/mip/securitynational-mortgage-company-558979225,https://www.yellowpages.com/nationwide/mip/misty-lin-york-securitynational-mortgage-company-loan-officer-558979225,no
https://www.yellowpages.com/laredo-tx/mip/securitas-security-474791874,https://www.yellowpages.com/nationwide/mip/securitas-security-474791874,no
https://www.yellowpages.com/league-city-tx/mip/securitynational-mortgage-company-531654187,https://www.yellowpages.com/nationwide/mip/okley-leonard-post-jr-securitynational-mortgage-company-loan-officer-531654187,no
https://www.yellowpages.com/weatherford-tx/mip/securitynational-mortgage-company-559812312,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-559812312,no
https://www.yellowpages.com/vancouver-wa/mip/securitynational-mortgage-company-544524910,https://www.yellowpages.com/nationwide/mip/dan-hergert-securitynational-mortgage-company-loan-officer-544524910,no
https://www.yellowpages.com/sandy-ut/mip/security-national-mortgage-2209762,https://www.yellowpages.com/nationwide/mip/security-national-mortgage-2209762,no
https://www.yellowpages.com/salt-lake-city-ut/mip/securitynational-mortgage-company-564145356,https://www.yellowpages.com/nationwide/mip/cadeon-palmer-securitynational-mortgage-company-loan-officer-564145356,no
https://www.yellowpages.com/salt-lake-city-ut/mip/securitynational-mortgage-company-558979282,https://www.yellowpages.com/nationwide/mip/suhay-coleen-emerick-securitynational-mortgage-company-loan-officer-558979282,no
https://www.yellowpages.com/tooele-ut/mip/melanie-rose-murray-securitynational-mortgage-company-loan-officer-558979258,https://www.yellowpages.com/nationwide/mip/laurie-h-nunley-securitynational-mortgage-company-loan-officer-558979258,no
https://www.yellowpages.com/phoenix-az/mip/securitynational-mortgage-company-558979286,https://www.yellowpages.com/nationwide/mip/miguel-godoy-diaz-securitynational-mortgage-company-loan-officer-558979286,no
https://www.yellowpages.com/sterling-va/mip/oveele-johnson-sn-mortgage-company-loan-officer-558905213,https://www.yellowpages.com/nationwide/mip/robert-william-trimble-sn-mortgage-company-loan-officer-558905213,no
https://www.yellowpages.com/mansfield-tx/mip/securitynational-mortgage-company-558975621,https://www.yellowpages.com/nationwide/mip/michael-barnes-securitynational-mortgage-company-loan-officer-558975621,no
https://www.yellowpages.com/mesquite-tx/mip/securitynational-mortgage-company-558979325,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-558979325,no
https://www.yellowpages.com/charles-town-wv/mip/securitynational-mortgage-company-559069642,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-559069642,no
https://www.yellowpages.com/lehi-ut/mip/securitynational-mortgage-company-561763684,https://www.yellowpages.com/nationwide/mip/ryan-j-montgomery-securitynational-mortgage-company-loan-officer-561763684,no
https://www.yellowpages.com/south-jordan-ut/mip/securitynational-mortgage-company-559812310,https://www.yellowpages.com/nationwide/mip/russell-paul-wheelwright-securitynational-mortgage-company-loan-officer-559812310,no
https://www.yellowpages.com/phoenix-az/mip/securitynational-mortgage-company-558979286,https://www.yellowpages.com/nationwide/mip/miguel-godoy-diaz-securitynational-mortgage-company-loan-officer-558979286,no
https://www.yellowpages.com/millersville-md/mip/securitynational-mortgage-company-561763688,https://www.yellowpages.com/nationwide/mip/lee-blades-securitynational-mortgage-company-loan-officer-561763688,no
https://www.yellowpages.com/denver-co/mip/securitynational-mortgage-company-558975519,https://www.yellowpages.com/nationwide/mip/jon-christian-reed-securitynational-mortgage-company-loan-officer-558975519,no
https://www.yellowpages.com/mesquite-nv/mip/securitynational-mortgage-company-558979252,https://www.yellowpages.com/nationwide/mip/daniel-jensen-securitynational-mortgage-company-loan-officer-558979252,no
https://www.yellowpages.com/indianapolis-in/mip/securitynational-mortgage-company-558979278,https://www.yellowpages.com/nationwide/mip/nathaneal-c-edelen-securitynational-mortgage-company-loan-officer-558979278,no
https://www.yellowpages.com/colorado-springs-co/mip/securitynational-mortgage-company-539068441,https://www.yellowpages.com/nationwide/mip/mike-mattice-securitynational-mortgage-company-loan-officer-539068441,no
https://www.yellowpages.com/atlanta-ga/mip/securitynational-mortgage-company-522787020,https://www.yellowpages.com/nationwide/mip/nancy-ward-securitynational-mortgage-company-loan-officer-522787020,no
https://www.yellowpages.com/charlotte-nc/mip/securitynational-mortgage-company-559813955,https://www.yellowpages.com/charlotte-nc/securitynational-mortgage-company,no
https://www.yellowpages.com/atlanta-ga/mip/securitynational-mortgage-company-560821839,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-560821839,no
https://www.yellowpages.com/midland-tx/mip/securitynational-mortgage-company-559827950,https://www.yellowpages.com/midland-tx/securitynational-mortgage-company,no
https://www.yellowpages.com/lynden-wa/mip/securitynational-mortgage-company-558979287,https://www.yellowpages.com/nationwide/mip/tarnjot-brar-securitynational-mortgage-company-loan-officer-558979287,no
https://www.yellowpages.com/beaverton-or/mip/securitynational-mortgage-company-558975516,https://www.yellowpages.com/nationwide/mip/laura-cortes-securitynational-mortgage-company-loan-officer-558975516,no
https://www.yellowpages.com/saint-george-ut/mip/securitynational-mortgage-company-559802573,https://www.yellowpages.com/nationwide/mip/khamphay-roesner-securitynational-mortgage-company-loan-officer-559802573,no
https://www.yellowpages.com/nashville-tn/mip/securitynational-mortgage-company-557613337,https://www.yellowpages.com/nashville-tn/mip/securitynational-mortgage-company-557613337,yes
https://www.yellowpages.com/carrollton-ga/mip/the-hall-team-at-security-national-mortgage-company-557723522,https://www.yellowpages.com/nationwide/mip/the-hall-team-at-security-national-mortgage-company-557723522,no
https://www.yellowpages.com/edwards-co/mip/securitynational-mortgage-company-558905424,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-558905424,no
https://www.yellowpages.com/mount-pleasant-sc/mip/securitynational-mortgage-company-561272360,https://www.yellowpages.com/mount-pleasant-sc/mip/securitynational-mortgage-company-561272360,yes
https://www.yellowpages.com/ephraim-ut/mip/securitynational-mortgage-company-531492769,https://www.yellowpages.com/nationwide/mip/zane-osborn-securitynational-mortgage-company-loan-officer-531492769,no
https://www.yellowpages.com/mansfield-tx/mip/securitynational-mortgage-company-2534871,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-2534871,no
https://www.yellowpages.com/mesa-az/mip/securitynational-mortgage-company-558979337,https://www.yellowpages.com/nationwide/mip/aaron-chapman-securitynational-mortgage-company-loan-officer-558979337,no
https://www.yellowpages.com/yucca-valley-ca/mip/securitynational-mortgage-company-559904625,https://www.yellowpages.com/nationwide/mip/lenae-ann-meese-securitynational-mortgage-company-loan-officer-559904625,no
https://www.yellowpages.com/lancaster-ca/mip/securitynational-mortgage-company-560611401,https://www.yellowpages.com/nationwide/mip/felix-martin-galarza-securitynational-mortgage-company-loan-officer-560611401,no
https://www.yellowpages.com/hawthorn-woods-il/mip/securitynational-mortgage-company-560611403,https://www.yellowpages.com/nationwide/mip/stefan-phillip-johnson-securitynational-mortgage-company-loan-officer-560611403,no
https://www.yellowpages.com/bakersfield-ca/mip/securitynational-mortgage-company-562285152,https://www.yellowpages.com/bakersfield-ca/mip/securitynational-mortgage-company-562285152,yes
https://www.yellowpages.com/georgetown-tx/mip/securitynational-mortgage-company-561772162,https://www.yellowpages.com/georgetown-tx/mip/securitynational-mortgage-company-561772162,yes
https://www.yellowpages.com/parker-co/mip/securitynational-mortgage-company-561269810,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-561269810,no
https://www.yellowpages.com/raleigh-nc/mip/securitynational-mortgage-company-561417532,https://www.yellowpages.com/nationwide/mip/mark-a-montano-securitynational-mortgage-company-loan-officer-561417532,no
https://www.yellowpages.com/mckinney-tx/mip/securitynational-mortgage-company-561417538,https://www.yellowpages.com/nationwide/mip/edwin-muriuki-njiru-securitynational-mortgage-company-loan-officer-561417538,no
https://www.yellowpages.com/meridian-id/mip/securitynational-mortgage-company-564186031,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-564186031,no
https://www.yellowpages.com/albuquerque-nm/mip/first-mortgage-company-478053132,https://www.yellowpages.com/albuquerque-nm/mip/first-mortgage-company-478053132,yes
https://www.yellowpages.com/sarasota-fl/mip/securitynational-mortgage-company-562287156,https://www.yellowpages.com/nationwide/mip/wendy-jo-huffman-securitynational-mortgage-company-loan-officer-562287156,no
https://www.yellowpages.com/jacksonville-fl/mip/troy-willman-rakes-securitynational-mortgage-company-loan-officer-561763685,https://www.yellowpages.com/nationwide/mip/troy-willman-rakes-securitynational-mortgage-company-loan-officer-561763685,no
https://www.yellowpages.com/madras-or/mip/securitynational-mortgage-company-563313770,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-563313770,no
https://www.yellowpages.com/salem-ut/mip/securitynational-mortgage-company-562557385,https://www.yellowpages.com/salem-ut/securitynational-mortgage-company,no
https://www.yellowpages.com/hilo-hi/mip/securitynational-mortgage-company-563691952,https://www.yellowpages.com/nationwide/mip/securitynational-mortgage-company-563691952,no
https://www.yellowpages.com/solana-beach-ca/mip/securitynational-mortgage-company-563734842,https://www.yellowpages.com/nationwide/mip/casey-ryan-henderson-securitynational-mortgage-company-loan-officer-563734842,no
